;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
347;[None, None, None];Actions;{u'date': u'2017-03-14', u'value': 10005299.26};{u'date': u'2017-03-14', u'value': 404607.99};Dollar;[PEHDWNU LX, PEHDWPU LX, PEHDWUA LX];{u'isin': u'LU1022398496', u'bloomberg': u'PEHDWUA LX', u'apir': None};15994;Dollar;16042;{u'type': u'isin', u'value': u'LU1022398496'};LU1022398496;PARVEST EQUITY HIGH DIVIDEND WORLD [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/b469ef65-18e9-44f3-b44a-2e4fcd3d52a4/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1022398652, LU1022398496, LU1022398819];[LU1022398652, LU1022398496, LU1022398819];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARVEST EQUITY HIGH DIVIDEND WORLD;{u'date': u'2017-03-14', u'value': 89.62};{u'date': u'2017-02-23', u'value': 84.36};Monde;[];5;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 11.9924575739}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 5.9149287145}};;PEHDWUA LX;LU1022398496;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/parvest-equity-high-dividend-world-classic-c-lu1022398496
348;[None, None, None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 1067705984.88};{u'date': u'2017-03-14', u'value': 197153000.72};Dollar;[PAREICE LX, FEINECC LX, FEINCCU LX, PAREPRI LX, FEINEPR LX, FEINCDU LX, FEINPUS LX];{u'isin': u'LU0823428346', u'bloomberg': u'FEINECC LX', u'apir': None};13013;Euro;13085;{u'type': u'isin', u'value': u'LU0823428346'};LU0823428346;PARVEST EQUITY INDIA [CLASSIC EUR, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/58235e3e-c7f9-4a8a-9439-a5fed00987bb/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823429583, LU0823428932, LU0823429666, LU0823429153, LU0823428346, LU0823428429, LU0823429401];[LU0823429583, LU0823428932, LU0823429666, LU0823429153, LU0823428346, LU0823428429, LU0823429401];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST EQUITY INDIA;{u'date': u'2017-03-14', u'value': 142.18};{u'date': u'2017-03-14', u'value': 142.18};APAC;[];6;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 24.2035358521}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 13.3125921074}, u'performance_5y': {u'date': u'2017-02-28', u'value': 60.1402282256}, u'performance_3y': {u'date': u'2017-02-28', u'value': 69.5455102291}};;FEINECC LX;LU0823428346;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-india-classic-eur-c-lu0823428346
349;[None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 69247495.43};{u'date': u'2017-03-14', u'value': 4217172.02};Dollar;[FOREICD LX, FOREICC LX, BNPEINP LX, BNPEIDN LX, BNPLEIE LX];{u'isin': u'LU0823429823', u'bloomberg': u'BNPLEIE LX', u'apir': None};12995;Euro;13074;{u'type': u'isin', u'value': u'LU0823429823'};LU0823429823;PARVEST EQUITY INDONESIA [CLASSIC EUR, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/1fdd0ac0-69e7-44f5-ae57-bbf94f8095c7/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823430326, LU0823430672, LU0823430755, LU0823430243, LU0823429823];[LU0823430326, LU0823430672, LU0823430755, LU0823430243, LU0823429823];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST EQUITY INDONESIA;{u'date': u'2017-03-14', u'value': 116.13};{u'date': u'2017-03-14', u'value': 116.13};APAC;[];7;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 7.04290185969}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 1.62000352175}, u'performance_5y': {u'date': u'2017-02-28', u'value': 8.15294266023}, u'performance_3y': {u'date': u'2017-02-28', u'value': 25.9560177662}};;BNPLEIE LX;LU0823429823;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-indonesia-classic-eur-c-lu0823429823
350;[None, None, None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 122832960716};{u'date': u'2017-03-14', u'value': 16268319.35};Yen;[PARJSPV LX, PARJSCH LX, PAR4108 LX, PAR4107 LX, PARJSCL LX, PARJSCE LX, PEJSPHE LX];{u'isin': u'LU0251807987', u'bloomberg': u'PARJSCE LX', u'apir': None};967;Euro;17864;{u'type': u'isin', u'value': u'LU0251807987'};LU0251807987;PARVEST EQUITY JAPAN SMALL CAP [CLASSIC EUR, C];Equity;;[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0925122235, LU0251807987, LU0194438841, LU0111451240, LU0069970746, LU0069970662, LU0107058785];[LU0925122235, LU0251807987, LU0194438841, LU0111451240, LU0069970746, LU0069970662, LU0107058785];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};PARVEST EQUITY JAPAN SMALL CAP;{u'date': u'2017-03-14', u'value': 84.59};{u'date': u'2017-03-14', u'value': 84.59};Monde;[];6;Autres fonds actions pays développés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 37.26870804}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 9.48175087674}, u'performance_5y': {u'date': u'2017-02-28', u'value': 147.318358955}, u'performance_3y': {u'date': u'2017-02-28', u'value': 87.8451815711}};;PARJSCE LX;LU0251807987;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/autres-fonds-actions-pays-developpes/parvest-equity-japan-small-cap-classic-eur-c-lu0251807987
351;[None, None, None, None, None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 59382952908.5};{u'date': u'2017-03-14', u'value': 5852235.78};Yen;[PAREJPH LX, PJU3712 LX, PAREJCU LX, PARPJPI LX, PAREJCE LX, PJK3713 LX, PARJALI LX, PARJQPV LX, PARJQPY LX];{u'isin': u'LU0251809090', u'bloomberg': u'PAREJCE LX', u'apir': None};1424;Euro;17857;{u'type': u'isin', u'value': u'LU0251809090'};LU0251809090;PARVEST EQUITY JAPAN [CLASSIC EUR, C];Equity;;[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0283519337, LU0107049875, LU0251809090, LU0823431050, LU0925122151, LU0012181664, LU0012181748, LU0194438338, LU0111445861];[LU0283519337, LU0107049875, LU0251809090, LU0823431050, LU0925122151, LU0012181664, LU0012181748, LU0194438338, LU0111445861];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PARVEST EQUITY JAPAN;{u'date': u'2017-03-14', u'value': 39.79};{u'date': u'2017-03-14', u'value': 39.79};APAC;[];6;Autres fonds actions pays développés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 20.3338391502}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 5.09148766905}};;PAREJCE LX;LU0251809090;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/autres-fonds-actions-pays-developpes/parvest-equity-japan-classic-eur-c-lu0251809090
352;[None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 105856548.93};{u'date': u'2017-03-14', u'value': 4917770.87};Dollar;[PARLACE LX, PARLACC LX, PARLAPV LX, PARLACD LX, PARLAML LX];{u'isin': u'LU0283417250', u'bloomberg': u'PARLACE LX', u'apir': None};638;Euro;17865;{u'type': u'isin', u'value': u'LU0283417250'};LU0283417250;PARVEST EQUITY LATIN AMERICA [CLASSIC EUR, C];Equity;;[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0107061904, LU0075933175, LU0075933415, LU0111453535, LU0283417250];[LU0107061904, LU0075933175, LU0075933415, LU0111453535, LU0283417250];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST EQUITY LATIN AMERICA;{u'date': u'2017-03-14', u'value': 507};{u'date': u'2017-03-14', u'value': 507};Amérique latine;[];6;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-24', u'value': 50.3594669092}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 6.86115275695}};;PARLACE LX;LU0283417250;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-latin-america-classic-eur-c-lu0283417250
353;[None, None];Actions;{u'date': u'2017-03-14', u'value': 54026719.87};{u'date': u'2017-03-14', u'value': 18526.43};Dollar;[None, None];{u'isin': u'LU1104111890', u'bloomberg': None, u'apir': None};18140;Dollar;20068;{u'type': u'isin', u'value': u'LU1104111890'};LU1104111890;PARVEST EQUITY NEW FRONTIERS [CLASSIC, C];Equity;;[DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_KIID];[LU1104111890, LU1104112195];[LU1104111890, LU1104112195];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};PARVEST EQUITY NEW FRONTIERS;{u'date': u'2017-03-14', u'value': 98.13};{u'date': None, u'value': None};Pays émergents;[];5;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 7.05013458606}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 2.51414204903}, u'performance_3y': {u'date': u'2017-02-28', u'value': -18.2663601197}};;;LU1104111890;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-new-frontiers-classic-c-lu1104111890
354;[None, None, None, None];Actions;{u'date': u'2017-03-13', u'value': 46986137.13};{u'date': u'2017-03-13', u'value': 36161849.32};Euro;[PEQNNAE LX, PEQNPRI LX, PENSCCA LX, PENSCCI LX];{u'isin': u'LU0950372838', u'bloomberg': u'PENSCCA LX', u'apir': None};15078;Euro;15095;{u'type': u'isin', u'value': u'LU0950372838'};LU0950372838;PARVEST EQUITY NORDIC SMALL CAP [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/92870715-64b4-49f5-b6b1-3294447b76c8/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0950372911, LU0950373216, LU0950373133, LU0950372838];[LU0950372911, LU0950373216, LU0950373133, LU0950372838];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};PARVEST EQUITY NORDIC SMALL CAP;{u'date': u'2017-03-13', u'value': 327.39};{u'date': u'2017-03-13', u'value': 327.39};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 22.9524734718}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 4.2842581385}, u'performance_3y': {u'date': u'2017-02-28', u'value': 65.0797632186}};;PENSCCA LX;LU0950372838;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/parvest-equity-nordic-small-cap-classic-c-lu0950372838
355;[None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 145206426.01};{u'date': u'2017-03-14', u'value': 6043978.38};Dollar;[PRUSICD LX, PARROCE LX, PRUSICC LX, PRUSSLC LX, PRUSSPC LX];{u'isin': u'LU0282880003', u'bloomberg': u'PARROCE LX', u'apir': None};1390;Euro;17859;{u'type': u'isin', u'value': u'LU0282880003'};LU0282880003;PARVEST EQUITY RUSSIA OPPORTUNITIES [CLASSIC EUR, C];Equity;;[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0265268929, LU0265313816, LU0265268689, LU0265268762, LU0282880003];[LU0265268929, LU0265313816, LU0265268689, LU0265268762, LU0282880003];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};PARVEST EQUITY RUSSIA OPPORTUNITIES;{u'date': u'2017-03-14', u'value': 72.9};{u'date': u'2017-03-14', u'value': 72.9};EEMOAN;[];7;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 55.8841651263}, u'performance_ytd': {u'date': u'2017-03-13', u'value': -7.095201437}};;PARROCE LX;LU0282880003;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-russia-opportunities-classic-eur-c-lu0282880003
356;[None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 1111892408.83};{u'date': u'2017-03-14', u'value': 199646540.32};Euro;[FORERCD LX, BL1RRPE LX, FOREREP LX, FORERCC LX, PARPRIE LX];{u'isin': u'LU0823431720', u'bloomberg': u'FORERCC LX', u'apir': None};13012;Euro;13066;{u'type': u'isin', u'value': u'LU0823431720'};LU0823431720;PARVEST EQUITY RUSSIA [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/133130a3-eded-4d58-9d61-b35f64b86f6b/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823431720, LU0823432611, LU0823432884, LU0823432454, LU0823432025];[LU0823431720, LU0823432611, LU0823432884, LU0823432454, LU0823432025];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};5;{u'date': u'2017-03-08', u'value': u'5'};PARVEST EQUITY RUSSIA;{u'date': u'2017-03-14', u'value': 117.06};{u'date': u'2017-03-14', u'value': 117.06};EEMOAN;[];7;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 52.6078234704}, u'performance_ytd': {u'date': u'2017-03-13', u'value': -7.37652850564}, u'performance_5y': {u'date': u'2017-02-28', u'value': 13.4389561976}, u'performance_3y': {u'date': u'2017-02-28', u'value': 33.3479404032}};;FORERCC LX;LU0823431720;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-russia-classic-c-lu0823431720
357;[None, None, None, None, None];Actions;{u'date': u'2017-03-13', u'value': 7788606.54};{u'date': u'2017-03-13', u'value': 1117666.79};Dollar;[PARSKCC LX, PARSKCE LX, PARSKLC LX, PARSKCD LX, PARSKPC LX];{u'isin': u'LU0282880698', u'bloomberg': u'PARSKCE LX', u'apir': None};1382;Euro;17860;{u'type': u'isin', u'value': u'LU0282880698'};LU0282880698;PARVEST EQUITY SOUTH KOREA [CLASSIC EUR, C];Equity;;[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0282880698, LU0225845535, LU0225845295, LU0225846426, LU0225846186];[LU0282880698, LU0225845535, LU0225845295, LU0225846426, LU0225846186];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};PARVEST EQUITY SOUTH KOREA;{u'date': u'2017-03-13', u'value': 73.08};{u'date': u'2017-03-13', u'value': 73.08};APAC;[];6;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 17.5309038369}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 8.01064144251}, u'performance_5y': {u'date': u'2017-02-28', u'value': 1.33821255395}, u'performance_3y': {u'date': u'2017-02-28', u'value': 11.9638962453}};;PARSKCE LX;LU0282880698;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-south-korea-classic-eur-c-lu0282880698
358;[None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 43816495.7};{u'date': u'2017-03-14', u'value': 24786289.23};Euro;[FLETURC LX, BNPTPRE LX, FLETURD LX, FORETPC LX, BNPTPPR LX];{u'isin': u'LU0265293521', u'bloomberg': u'FLETURC LX', u'apir': None};13328;Euro;13440;{u'type': u'isin', u'value': u'LU0265293521'};LU0265293521;PARVEST EQUITY TURKEY [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/e8c8f4d3-7b56-4d11-a1f1-36f5564d731c/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823433858, LU0823433932, LU0823434070, LU0265293521, LU0823433429];[LU0823433858, LU0823433932, LU0823434070, LU0265293521, LU0823433429];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST EQUITY TURKEY;{u'date': u'2017-03-14', u'value': 181.51};{u'date': u'2017-03-14', u'value': 181.51};EEMOAN;[];7;Actions émergentes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -1.68449197861}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 5.27472527473}, u'performance_5y': {u'date': u'2017-02-28', u'value': -9.07067609674}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.9267527453}};;FLETURC LX;LU0265293521;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-emergentes/parvest-equity-turkey-classic-c-lu0265293521
359;[None, None, None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 947619094.29};{u'date': u'2017-03-14', u'value': 75476395.21};Dollar;[PAREUPA LX, FEGUPUS LX, FEDWHDE LX, FEGUCDE LX, FEDWHCE LX, FEGUCCE LX, FEGUECA LX];{u'isin': u'LU0823434237', u'bloomberg': u'FEGUECA LX', u'apir': None};13014;Euro;13042;{u'type': u'isin', u'value': u'LU0823434237'};LU0823434237;PARVEST EQUITY USA GROWTH [CLASSIC EUR, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/0736b38d-fda9-46ca-a718-3b33c32c0b9e/512', u'extension': u'pdf'};[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823435473, LU0890553851, LU0823435127, LU0823434401, LU0823434740, LU0823434583, LU0823434237];[LU0823435473, LU0890553851, LU0823435127, LU0823434401, LU0823434740, LU0823434583, LU0823434237];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST EQUITY USA GROWTH;{u'date': u'2017-03-14', u'value': 254.95};{u'date': u'2017-03-14', u'value': 254.95};Amérique du Nord;[];6;Actions américaines;{u'performance_1y': {u'date': u'2017-02-28', u'value': 23.6912588264}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 7.33543638276}, u'performance_5y': {u'date': u'2017-02-28', u'value': 102.380489351}, u'performance_3y': {u'date': u'2017-02-28', u'value': 56.3654272347}};;FEGUECA LX;LU0823434237;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-americaines/parvest-equity-usa-growth-classic-eur-c-lu0823434237
360;[None, None, None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 892419256.56};{u'date': u'2017-03-14', u'value': 178794533.34};Dollar;[PARUSLC LX, PARUSMD LX, PARUSPC LX, PARUSMC LX, PARUMCE LX, PARHEUR LX, PARUCHE LX];{u'isin': u'LU0251807045', u'bloomberg': u'PARUMCE LX', u'apir': None};1617;Euro;17852;{u'type': u'isin', u'value': u'LU0251807045'};LU0251807045;PARVEST EQUITY USA MID CAP [CLASSIC EUR, C];Equity;;[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0925122581, LU0154245673, LU0154246051, LU0212196652, LU0251807045, LU0154245756, LU0154246218];[LU0925122581, LU0154245673, LU0154246051, LU0212196652, LU0251807045, LU0154245756, LU0154246218];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST EQUITY USA MID CAP;{u'date': u'2017-03-14', u'value': 223.8};{u'date': u'2017-03-14', u'value': 223.8};Amérique du Nord;[];6;Actions américaines;{u'performance_1y': {u'date': u'2017-02-28', u'value': 39.6399751707}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 4.17422023893}};;PARUMCE LX;LU0251807045;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-americaines/parvest-equity-usa-mid-cap-classic-eur-c-lu0251807045
361;[None, None, None, None, None, None, None, None];Actions;{u'date': u'2017-03-14', u'value': 792419815.59};{u'date': u'2017-03-14', u'value': 31284263.47};Dollar;[FOLESCN LX, FEGUPRV LX, FOLESPR LX, FOLESCL LX, FEGUECD LX, FORESCD LX, FORESCC LX, PARACEI LX];{u'isin': u'LU0823410724', u'bloomberg': u'FEGUECD LX', u'apir': None};13005;Euro;13053;{u'type': u'isin', u'value': u'LU0823410724'};LU0823410724;PARVEST EQUITY USA SMALL CAP [CLASSIC EUR, C];Equity;;[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1104112609, LU0823411532, LU0823410997, LU0823411029, LU0823410724, LU0251806666, LU0823411375, LU0823411458];[LU1104112609, LU0823411532, LU0823410997, LU0823411029, LU0823410724, LU0251806666, LU0823411375, LU0823411458];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST EQUITY USA SMALL CAP;{u'date': u'2017-03-14', u'value': 289.41};{u'date': u'2017-03-14', u'value': 289.41};Amérique du Nord;[];6;Actions américaines;{u'performance_1y': {u'date': u'2017-02-28', u'value': 40.5641466208}, u'performance_ytd': {u'date': u'2017-03-13', u'value': 0.760416666667}, u'performance_5y': {u'date': u'2017-02-28', u'value': 128.519117594}, u'performance_3y': {u'date': u'2017-02-28', u'value': 60.7148703956}};;FEGUECD LX;LU0823410724;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-americaines/parvest-equity-usa-small-cap-classic-eur-c-lu0823410724
