;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
382;[None, None, None, None];Actions;{u'date': u'2017-03-10', u'value': 22395053.16};{u'date': u'2017-03-10', u'value': 10486165.35};Euro;[FORGRPR LX, FORGPRA LX, FGRTGCD LX, FORGRTC LX];{u'isin': u'LU0823437925', u'bloomberg': u'FORGRTC LX', u'apir': None};13327;Euro;13351;{u'type': u'isin', u'value': u'LU0823437925'};LU0823437925;PARVEST GREEN TIGERS [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/53cbb45a-93b5-4320-9b1f-f39db291ec1c/1024', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_TRANSPARENCY, DOC_XFR, DOC_FACTSHEET, DOC_KIID];[LU0823437925, LU0823438816, LU0823438220, LU0823438733];[LU0823437925, LU0823438816, LU0823438220, LU0823438733];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PARVEST GREEN TIGERS;{u'date': u'2017-03-10', u'value': 192.26};{u'date': u'2017-03-10', u'value': 192.26};Monde;[ISR];6;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 22.0005051781}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 10.7447898873}, u'performance_5y': {u'date': u'2017-02-28', u'value': 45.5148000301}, u'performance_3y': {u'date': u'2017-02-28', u'value': 28.7141905396}};;FORGRTC LX;LU0823437925;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/parvest-green-tigers-classic-c-lu0823437925
383;[None, None, None, None];Actions;{u'date': u'2017-03-10', u'value': 113794212.86};{u'date': u'2017-03-10', u'value': 10568142.82};Euro;[PARHDNE LX, PARHDCE LX, PARHDPE LX, None];{u'isin': u'LU1165136174', u'bloomberg': u'PARHDCE LX', u'apir': None};17729;Euro;17739;{u'type': u'isin', u'value': u'LU1165136174'};LU1165136174;PARVEST HUMAN DEVELOPMENT [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/6373f8ff-4923-4127-8d94-7137ca477f89/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1165136257, LU1165136505, LU1165136687, LU1165136174];[LU1165136257, LU1165136505, LU1165136687, LU1165136174];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARVEST HUMAN DEVELOPMENT;{u'date': u'2017-03-10', u'value': 96.06};{u'date': u'2017-03-10', u'value': 96.06};Monde;[ISR];5;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.73735520128}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 5.07919169853}};;PARHDCE LX;LU1165136174;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/parvest-human-development-classic-c-lu1165136174
384;[None, None, None];Marché monétaire;{u'date': u'2017-03-10', u'value': 1138962356.45};{u'date': u'2017-03-10', u'value': 622746655.05};Euro;[PARSTCA LX, PARSTDI LX, PARSTEP LX];{u'isin': u'LU0083138064', u'bloomberg': u'PARSTCA LX', u'apir': None};1101;Euro;2262;{u'type': u'isin', u'value': u'LU0083138064'};LU0083138064;PARVEST MONEY MARKET EURO [CLASSIC, C];Money Market;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/28cccae0-2002-40c1-af99-ed6faee1897c/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0083138064, LU0111461124, LU0083137926];[LU0083138064, LU0111461124, LU0083137926];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': None, u'value': None};PARVEST MONEY MARKET EURO;{u'date': u'2017-03-10', u'value': 209.640545};{u'date': u'2017-03-10', u'value': 209.640545};Europe;[];1;Marché monétaire EUR;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.124740542287}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.049876343484}, u'performance_5y': {u'date': u'2017-02-28', u'value': 0.247810536584}, u'performance_3y': {u'date': u'2017-02-28', u'value': 0.00585087100036}};;PARSTCA LX;LU0083138064;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/marche-monetaire-eur/parvest-money-market-euro-classic-c-lu0083138064
385;[None, None, None];Marché monétaire;{u'date': u'2017-03-09', u'value': 503553013.36};{u'date': u'2017-03-09', u'value': 396668857.91};Dollar;[PUK3743 LX, PUU3742 LX, PARSTDP LX];{u'isin': u'LU0012186622', u'bloomberg': u'PUK3743 LX', u'apir': None};1437;Dollar;3831;{u'type': u'isin', u'value': u'LU0012186622'};LU0012186622;PARVEST MONEY MARKET USD [CLASSIC, C];Money Market;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/8075a235-e563-4844-b4a8-cae271671a67/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0012186622, LU0111460589, LU0012186549];[LU0012186622, LU0111460589, LU0012186549];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': None, u'value': None};PARVEST MONEY MARKET USD;{u'date': u'2017-03-09', u'value': 206.30676};{u'date': u'2016-06-10', u'value': 158.6669};Amérique du Nord;[];1;Marché monétaire USD;{u'performance_1y': {u'date': u'2017-02-28', u'value': 0.692213632079}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.19502081351}, u'performance_5y': {u'date': u'2017-02-28', u'value': 1.10959994784}, u'performance_3y': {u'date': u'2017-02-28', u'value': 0.968768022779}};;PUK3743 LX;LU0012186622;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/marche-monetaire-usd/parvest-money-market-usd-classic-c-lu0012186622
386;[None, None];Diversifié;{u'date': u'2017-03-10', u'value': 71358969.59};{u'date': u'2017-03-10', u'value': 17115.87};Dollar;[PAMACEC LX, PAMACED LX];{u'isin': u'LU1342920672', u'bloomberg': u'PAMACEC LX', u'apir': None};20124;Euro;20142;{u'type': u'isin', u'value': u'LU1342920672'};LU1342920672;PARVEST MULTI-ASSET INCOME EMERGING [CLASSIC EUR, C];Balanced;;[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_KIID];[LU1342920672, LU1342920755];[LU1342920672, LU1342920755];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARVEST MULTI-ASSET INCOME EMERGING;{u'date': u'2017-03-10', u'value': 114.28};{u'date': u'2017-03-10', u'value': 114.28};Pays émergents;[];4;Portefeuilles diversifiés émergents;{};;PAMACEC LX;LU1342920672;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/portefeuilles-diversifies-emergents/parvest-multi-asset-income-emerging-classic-eur-c-lu1342920672
387;[None, None, None, None];Immobilier;{u'date': u'2017-03-10', u'value': 574739278.21};{u'date': u'2017-03-10', u'value': 19508259.71};Euro;[PARESPA LX, PAREEPN LX, PAREECI LX, PAREECA LX];{u'isin': u'LU0283511359', u'bloomberg': u'PAREECA LX', u'apir': None};15076;Euro;15083;{u'type': u'isin', u'value': u'LU0283511359'};LU0283511359;PARVEST REAL ESTATE SECURITIES EUROPE [CLASSIC, C];Real Estate;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/2f304584-c81a-44f0-9a8e-3a8da249bf1d/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0283511359, LU0283407293, LU0283511433, LU0283434859];[LU0283511359, LU0283407293, LU0283511433, LU0283434859];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST REAL ESTATE SECURITIES EUROPE;{u'date': u'2017-03-10', u'value': 252.04};{u'date': u'2017-03-10', u'value': 252.04};Europe;[];6;Immobilier européen;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.86494400696}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -1.47109927024}, u'performance_5y': {u'date': u'2017-02-28', u'value': 78.6106912189}, u'performance_3y': {u'date': u'2017-02-28', u'value': 27.276733255}};;PAREECA LX;LU0283511359;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/immobilier-europeen/parvest-real-estate-securities-europe-classic-c-lu0283511359
388;[None, None, None, None, None];Immobilier;{u'date': u'2017-03-10', u'value': 26435971.79};{u'date': u'2017-03-10', u'value': 11840507.57};Euro;[FORRACD LX, PARPACE LX, PARPRIV LX, PARPRNE LX, FORRACC LX];{u'isin': u'LU0823443220', u'bloomberg': u'FORRACC LX', u'apir': None};13322;Euro;13384;{u'type': u'isin', u'value': u'LU0823443220'};LU0823443220;PARVEST REAL ESTATE SECURITIES PACIFIC [CLASSIC, C];Real Estate;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/df17bb5c-7fee-42b6-be36-b5823a5660bd/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823443220, LU0823443816, LU0823443733, LU0823443659, LU0823443493];[LU0823443220, LU0823443816, LU0823443733, LU0823443659, LU0823443493];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PARVEST REAL ESTATE SECURITIES PACIFIC;{u'date': u'2017-03-10', u'value': 116.15};{u'date': u'2017-03-10', u'value': 116.15};Monde;[];6;Immobilier Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 14.5139686184}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.13174908265}, u'performance_5y': {u'date': u'2017-02-28', u'value': 50.4966679241}, u'performance_3y': {u'date': u'2017-02-28', u'value': 34.1966588183}};;FORRACC LX;LU0823443220;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/immobilier-monde/parvest-real-estate-securities-pacific-classic-c-lu0823443220
389;[None, None, None, None, None];Immobilier;{u'date': u'2017-03-10', u'value': 50222096.69};{u'date': u'2017-03-10', u'value': 10684678.28};Euro;[BNPREPN LX, FRESCCE LX, BNPREPI LX, BNPREPV LX, FRESCDE LX];{u'isin': u'LU0823444111', u'bloomberg': u'FRESCCE LX', u'apir': None};13318;Euro;13424;{u'type': u'isin', u'value': u'LU0823444111'};LU0823444111;PARVEST REAL ESTATE SECURITIES WORLD [CLASSIC, C];Real Estate;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/aee0581d-04db-4d80-9a3a-ff80aa15aae6/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823444970, LU0823444467, LU0823444624, LU0823444111, LU0823444897];[LU0823444970, LU0823444467, LU0823444624, LU0823444111, LU0823444897];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PARVEST REAL ESTATE SECURITIES WORLD;{u'date': u'2017-03-10', u'value': 50.55};{u'date': u'2017-03-10', u'value': 50.55};Monde;[];5;Immobilier Monde;{u'performance_1y': {u'date': u'2017-02-28', u'value': 12.3785382341}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -1.06485963214}, u'performance_5y': {u'date': u'2017-02-28', u'value': 58.286224338}, u'performance_3y': {u'date': u'2017-02-28', u'value': 38.6861313869}};;FRESCCE LX;LU0823444111;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/immobilier-monde/parvest-real-estate-securities-world-classic-c-lu0823444111
390;[None, None, None, None];Actions;{u'date': u'2017-03-10', u'value': 330119139.92};{u'date': u'2017-03-10', u'value': 101584808.09};Euro;[PASMFNA LX, PASMFCL LX, PASMFCI LX, PASMFPR LX];{u'isin': u'LU1165137149', u'bloomberg': u'PASMFCL LX', u'apir': None};17728;Euro;17734;{u'type': u'isin', u'value': u'LU1165137149'};LU1165137149;PARVEST SMART FOOD [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/48191c8c-3df1-4539-bf5e-db3b2697751d/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_TRANSPARENCY, DOC_FACTSHEET, DOC_KIID];[LU1165137222, LU1165137149, LU1165137578, LU1165137495];[LU1165137222, LU1165137149, LU1165137578, LU1165137495];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARVEST SMART FOOD;{u'date': u'2017-03-10', u'value': 101.27};{u'date': u'2017-03-10', u'value': 101.27};Monde;[ISR];5;Actions internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 16.1323445522}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.595829195631}};;PASMFCL LX;LU1165137149;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-internationales/parvest-smart-food-classic-c-lu1165137149
391;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-09', u'value': 68470731};{u'date': u'2017-03-09', u'value': 68470731};Euro;[PARPECC LX];{u'isin': u'LU0154361405', u'bloomberg': u'PARPECC LX', u'apir': None};1635;Euro;4308;{u'type': u'isin', u'value': u'LU0154361405'};LU0154361405;PARVEST STEP 90 EURO [CLASSIC, C];Alternatives & Other;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/eb87297e-fcb7-4835-9199-573b33e8ba09/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0154361405];[LU0154361405];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARVEST STEP 90 EURO;{u'date': u'2017-03-09', u'value': 106.24};{u'date': u'2017-03-09', u'value': 106.24};Monde;[];4;Produits structurés;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.208827717134}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 0.83523158694}, u'performance_5y': {u'date': u'2017-02-28', u'value': -8.8979011768}, u'performance_3y': {u'date': u'2017-02-28', u'value': -8.0388383485}};;PARPECC LX;LU0154361405;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-structures/parvest-step-90-euro-classic-c-lu0154361405
392;[None, None, None, None];Produits de taux;{u'date': u'2017-03-10', u'value': 945650709.94};{u'date': u'2017-03-10', u'value': 128876735.65};Euro;[PAESSCC LX, PAESSCD LX, PAESSLC LX, PAESSPC LX];{u'isin': u'LU0265288877', u'bloomberg': u'PAESSCC LX', u'apir': None};1486;Euro;3919;{u'type': u'isin', u'value': u'LU0265288877'};LU0265288877;PARVEST SUSTAINABLE BOND EURO CORPORATE [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/3b39ad9f-6e46-4206-b7d0-39a956fdc273/512', u'extension': u'pdf'};[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_TRANSPARENCY, DOC_XFR, DOC_FACTSHEET, DOC_KIID];[LU0265288877, LU0265289339, LU0265288950, LU0265308063];[LU0265288877, LU0265289339, LU0265288950, LU0265308063];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST SUSTAINABLE BOND EURO CORPORATE;{u'date': u'2017-03-10', u'value': 145.24};{u'date': u'2017-03-10', u'value': 145.24};Europe;[ISR];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.96181920269}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.423815708524}, u'performance_5y': {u'date': u'2017-02-28', u'value': 20.5621301775}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.32964111653}};;PAESSCC LX;LU0265288877;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-sustainable-bond-euro-corporate-classic-c-lu0265288877
393;[None, None, None, None, None];Produits de taux;{u'date': u'2017-03-10', u'value': 405521931.22};{u'date': u'2017-03-10', u'value': 168004263.53};Euro;[PARSNEU LX, PARSPRE LX, PARSPRI LX, PARSBCI LX, PARSBCA LX];{u'isin': u'LU0828230697', u'bloomberg': u'PARSBCA LX', u'apir': None};12678;Euro;12739;{u'type': u'isin', u'value': u'LU0828230697'};LU0828230697;PARVEST SUSTAINABLE BOND EURO [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/8db0afdb-0622-43d2-a528-88d47524f460/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_TRANSPARENCY, DOC_XFR, DOC_FACTSHEET, DOC_KIID];[LU0828230937, LU0828231075, LU0823447213, LU0828230770, LU0828230697];[LU0828230937, LU0828231075, LU0823447213, LU0828230770, LU0828230697];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST SUSTAINABLE BOND EURO;{u'date': u'2017-03-10', u'value': 144.34};{u'date': u'2017-03-10', u'value': 144.34};Europe;[ISR];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.0341973873196}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -1.47598966127}, u'performance_5y': {u'date': u'2017-02-28', u'value': 21.5669965899}, u'performance_3y': {u'date': u'2017-02-28', u'value': 9.33572710952}};;PARSBCA LX;LU0828230697;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-sustainable-bond-euro-classic-c-lu0828230697
394;[None, None, None, None];Produits de taux;{u'date': u'2017-03-10', u'value': 224279199.64};{u'date': u'2017-03-10', u'value': 24594338.76};Dollar;[PAGLBCC LX, PAGLBLC LX, PAGLBCD LX, PVGCHEU LX];{u'isin': u'LU0282388437', u'bloomberg': u'PAGLBCC LX', u'apir': None};1379;Dollar;3640;{u'type': u'isin', u'value': u'LU0282388437'};LU0282388437;PARVEST SUSTAINABLE BOND WORLD CORPORATE [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/35869be5-5c7b-4ac0-bf8a-ffaf7321dd7c/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0265291152, LU0282388437, LU0282389674, LU0282388783];[LU0265291152, LU0282388437, LU0282389674, LU0282388783];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST SUSTAINABLE BOND WORLD CORPORATE;{u'date': u'2017-03-10', u'value': 157.39};{u'date': u'2015-01-26', u'value': 137.4};Monde;[ISR];3;Obligations internationales;{u'performance_1y': {u'date': u'2017-02-28', u'value': 4.51951459495}, u'performance_ytd': {u'date': u'2017-03-09', u'value': -0.379458639008}, u'performance_5y': {u'date': u'2017-02-28', u'value': 21.217192849}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.1022664456}};;PAGLBCC LX;LU0282388437;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-internationales/parvest-sustainable-bond-world-corporate-classic-c-lu0282388437
395;[None, None, None, None];Actions;{u'date': u'2017-03-10', u'value': 140636353.41};{u'date': u'2017-03-10', u'value': 25040909.34};Euro;[PESUSCD LX, PESUSCC LX, PESUSPC LX, PESUSLC LX];{u'isin': u'LU0212189012', u'bloomberg': u'PESUSCC LX', u'apir': None};1470;Euro;3883;{u'type': u'isin', u'value': u'LU0212189012'};LU0212189012;PARVEST SUSTAINABLE EQUITY EUROPE [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/e4d39bab-0446-4573-8e73-dab47cbc8b29/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_TRANSPARENCY, DOC_XFR, DOC_FACTSHEET, DOC_KIID];[LU0212187404, LU0212189012, LU0212189368, LU0212188121];[LU0212187404, LU0212189012, LU0212189368, LU0212188121];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST SUSTAINABLE EQUITY EUROPE;{u'date': u'2017-03-10', u'value': 114.28};{u'date': u'2017-03-10', u'value': 114.28};Europe;[ISR];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.6236349454}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 1.48523657062}, u'performance_5y': {u'date': u'2017-02-28', u'value': 42.6052765094}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.6703415691}};;PESUSCC LX;LU0212189012;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/parvest-sustainable-equity-europe-classic-c-lu0212189012
396;[None, None, None, None];Actions;{u'date': u'2017-03-10', u'value': 779192219.54};{u'date': u'2017-03-10', u'value': 518299480.27};Euro;[PAREGPV LX, PAREUGD LX, PAREUGC LX, PAREGPR LX];{u'isin': u'LU0111491469', u'bloomberg': u'PAREUGC LX', u'apir': None};1716;Euro;4637;{u'type': u'isin', u'value': u'LU0111491469'};LU0111491469;PARVEST SUSTAINABLE EQUITY HIGH DIVIDEND EUROPE [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/72724871-8ed4-4f1f-bc05-b771a7ecafdf/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0111493325, LU0111493838, LU0111491469, LU0111491626];[LU0111493325, LU0111493838, LU0111491469, LU0111491626];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PARVEST SUSTAINABLE EQUITY HIGH DIVIDEND EUROPE;{u'date': u'2017-03-10', u'value': 92.71};{u'date': u'2017-03-10', u'value': 92.71};Europe;[ISR];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.69295605057}, u'performance_ytd': {u'date': u'2017-03-09', u'value': 2.19235430208}, u'performance_5y': {u'date': u'2017-02-28', u'value': 33.6364969928}, u'performance_3y': {u'date': u'2017-02-28', u'value': 7.39125309442}};;PAREUGC LX;LU0111491469;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/parvest-sustainable-equity-high-dividend-europe-classic-c-lu0111491469
